SUMMONS_KEY,SUMMONS_DATE,OFFENSE_DESCRIPTION,LAW_SECTION_NUMBER,LAW_DESCRIPTION,SUMMONS_CATEGORY_TYPE,AGE_GROUP,SEX,RACE,JURISDICTION_CODE,BORO,PRECINCT_OF_OCCUR,X_COORDINATE_CD,Y_COORDINATE_CD,Latitude,Longitude,Lon_Lat,date,YEAR
174767379,2/13/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,WHITE,0,NEW YORK,30,999327,240977,40.82809706,-73.94552228,POINT (-73.94552228 40.82809706),2018-02-13T00:00:00Z,2018
174811656,2/14/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE,0,BROOKLYN,84,987759,191193,40.69146491,-73.98734802,POINT (-73.98734802 40.69146491),2018-02-14T00:00:00Z,2018
174811405,2/14/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE,0,BROOKLYN,60,989383,149489,40.57699549,-73.98152361,POINT (-73.98152361 40.57699549),2018-02-14T00:00:00Z,2018
174856216,2/14/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK HISPANIC,0,BRONX,48,1014533,246923,40.84437805,-73.89055018,POINT (-73.89055018 40.84437805),2018-02-14T00:00:00Z,2018
174856015,2/14/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,42,1013140,241877,40.83053292,-73.89560661,POINT (-73.89560661 40.83053292),2018-02-14T00:00:00Z,2018
174856000,2/15/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,0,BRONX,41,1011982,239520,40.82406734,-73.89980081,POINT (-73.89980081 40.82406734),2018-02-15T00:00:00Z,2018
174893848,2/16/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,BLACK,0,BROOKLYN,75,1019830,182162,40.66660606,-73.87174805,POINT (-73.87174805 40.66660606),2018-02-16T00:00:00Z,2018
174893849,2/16/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,75,1019830,182162,40.66660606,-73.87174805,POINT (-73.87174805 40.66660606),2018-02-16T00:00:00Z,2018
174893790,2/16/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,75,1019830,182162,40.66660606,-73.87174805,POINT (-73.87174805 40.66660606),2018-02-16T00:00:00Z,2018
175064269,2/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BRONX,42,1011601,239640,40.8243979,-73.90117694,POINT (-73.90117694 40.8243979),2018-02-17T00:00:00Z,2018
174943419,2/18/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,44,1009261,242513,40.83229039,-73.9096211,POINT (-73.9096211 40.83229039),2018-02-18T00:00:00Z,2018
176677063,2/20/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BROOKLYN,60,986713,149102,40.5759344,-73.99113524,POINT (-73.99113524 40.5759344),2018-02-20T00:00:00Z,2018
176677064,2/20/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,F,BLACK,0,BROOKLYN,60,986713,149102,40.5759344,-73.99113524,POINT (-73.99113524 40.5759344),2018-02-20T00:00:00Z,2018
176677062,2/20/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,60,986713,149102,40.5759344,-73.99113524,POINT (-73.99113524 40.5759344),2018-02-20T00:00:00Z,2018
175138310,2/23/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE,0,BROOKLYN,76,984869,185103,40.674749919999996,-73.99776989,POINT (-73.99776989 40.67474992),2018-02-23T00:00:00Z,2018
175161065,2/24/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,QUEENS,101,1045364,156267,40.59539054,-73.77994175,POINT (-73.77994175 40.59539054),2018-02-24T00:00:00Z,2018
175192014,2/24/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BRONX,42,1012989,241857,40.83047852,-73.89615233,POINT (-73.89615233 40.83047852),2018-02-24T00:00:00Z,2018
175185194,2/25/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,42,1012922,241235,40.82877153,-73.8963971,POINT (-73.8963971 40.82877153),2018-02-25T00:00:00Z,2018
175452623,2/25/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,U,UNKNOWN,0,NEW YORK,34,1004230,253673,40.86293411,-73.92776798,POINT (-73.92776798 40.86293411),2018-02-25T00:00:00Z,2018
175311886,2/27/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK HISPANIC,0,BRONX,43,1017606,241641,40.82986943,-73.87946978,POINT (-73.87946978 40.82986943),2018-02-27T00:00:00Z,2018
175391636,3/1/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,QUEENS,101,1053639,158980,40.60277623,-73.75011736,POINT (-73.75011736 40.60277623),2018-03-01T00:00:00Z,2018
176025233,3/5/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,0,BRONX,41,1015927,236094,40.81465068,-73.88556301,POINT (-73.88556301 40.81465068),2018-03-05T00:00:00Z,2018
175477852,3/5/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,ASIAN / PACIFIC ISLANDER,0,BROOKLYN,61,996182,160475,40.60714332,-73.9570291,POINT (-73.9570291 40.60714332),2018-03-05T00:00:00Z,2018
175746117,3/5/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,0,BROOKLYN,75,1020824,188018,40.6826754,-73.86813326,POINT (-73.86813326 40.6826754),2018-03-05T00:00:00Z,2018
175569472,3/7/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,BLACK HISPANIC,0,BRONX,44,1003791,242739,40.83292449,-73.92938696,POINT (-73.92938696 40.83292449),2018-03-07T00:00:00Z,2018
175679746,3/8/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE,0,BRONX,48,1014572,250683,40.854698,-73.89039222,POINT (-73.89039222 40.854698),2018-03-08T00:00:00Z,2018
175679803,3/8/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,2,BRONX,43,1020885,240019,40.82540452,-73.86763001,POINT (-73.86763001 40.82540452),2018-03-08T00:00:00Z,2018
175939608,3/9/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE,0,BROOKLYN,76,984297,184905,40.67420647,-73.99983201,POINT (-73.99983201 40.67420647),2018-03-09T00:00:00Z,2018
175939334,3/14/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE,0,BROOKLYN,60,987596,149229,40.5762827,-73.9879566,POINT (-73.9879566 40.5762827),2018-03-14T00:00:00Z,2018
176209759,3/15/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BROOKLYN,60,987596,149229,40.5762827,-73.9879566,POINT (-73.9879566 40.5762827),2018-03-15T00:00:00Z,2018
176299037,3/25/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,42,1012473,242681,40.83274182,-73.89801345,POINT (-73.89801345 40.83274182),2018-03-25T00:00:00Z,2018
176677196,3/28/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE HISPANIC,0,BRONX,48,1015947,250615,40.85450653,-73.88542214,POINT (-73.88542214 40.85450653),2018-03-28T00:00:00Z,2018
177158422,3/30/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BRONX,44,1005270,240674,40.82725327,-73.92404883,POINT (-73.92404883 40.82725327),2018-03-30T00:00:00Z,2018
177158352,3/30/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE HISPANIC,0,BROOKLYN,69,1012807,175576,40.64855438,-73.89709136,POINT (-73.89709136 40.64855438),2018-03-30T00:00:00Z,2018
177458590,4/2/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BROOKLYN,90,999631,198004,40.71014684,-73.94452215,POINT (-73.94452215 40.71014684),2018-04-02T00:00:00Z,2018
178148256,4/4/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE HISPANIC,0,STATEN ISLAND,120,962134,171660,40.63782423,-74.07968744,POINT (-74.07968744 40.63782423),2018-04-04T00:00:00Z,2018
177715667,4/4/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE HISPANIC,0,BROOKLYN,76,987146,188460,40.68396367,-73.98955967,POINT (-73.98955967 40.68396367),2018-04-04T00:00:00Z,2018
177885143,4/5/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,WHITE HISPANIC,2,BRONX,40,1009821,236559,40.81594676,-73.90762016,POINT (-73.90762016 40.81594676),2018-04-05T00:00:00Z,2018
177885144,4/5/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BRONX,40,1009821,236559,40.81594676,-73.90762016,POINT (-73.90762016 40.81594676),2018-04-05T00:00:00Z,2018
177931379,4/8/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK HISPANIC,0,BRONX,52,1010836,254225,40.86443176,-73.90388321,POINT (-73.90388321 40.86443176),2018-04-08T00:00:00Z,2018
177967682,4/9/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,73,1009815,186345,40.67812204,-73.90783271,POINT (-73.90783271 40.67812204),2018-04-09T00:00:00Z,2018
178061988,4/10/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,52,1010383,252364,40.85932523,-73.90552823,POINT (-73.90552823 40.85932523),2018-04-10T00:00:00Z,2018
178174367,4/14/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,F,WHITE HISPANIC,0,BRONX,49,1020921,253797,40.8632209,-73.86742459,POINT (-73.86742459 40.8632209),2018-04-14T00:00:00Z,2018
178282896,4/16/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,UNKNOWN,0,BRONX,40,1006474,233253,40.80688176,-73.91972293,POINT (-73.91972293 40.80688176),2018-04-16T00:00:00Z,2018
178282979,4/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK HISPANIC,0,BRONX,42,1014867,242396,40.83195161,-73.88936368,POINT (-73.88936368 40.83195161),2018-04-17T00:00:00Z,2018
178644815,4/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BROOKLYN,73,1010229,182554,40.66771539,-73.90635474,POINT (-73.90635474 40.66771539),2018-04-17T00:00:00Z,2018
178735595,4/19/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BRONX,43,1017970,243163,40.8340455,-73.87814682,POINT (-73.87814682 40.8340455),2018-04-19T00:00:00Z,2018
178450238,4/20/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE,0,BROOKLYN,68,983492,166916,40.62483053,-74.00273205,POINT (-74.00273205 40.62483053),2018-04-20T00:00:00Z,2018
178604002,4/24/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BROOKLYN,79,999003,193546,40.69791175,-73.94679711,POINT (-73.94679711 40.69791175),2018-04-24T00:00:00Z,2018
178680171,4/27/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE,0,NEW YORK,10,983819,209272,40.74108813,-74.00155679,POINT (-74.00155679 40.74108813),2018-04-27T00:00:00Z,2018
178709457,4/28/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,WHITE HISPANIC,0,NEW YORK,25,1003139,231103,40.80098836,-73.93177581,POINT (-73.93177581 40.80098836),2018-04-28T00:00:00Z,2018
179397792,4/30/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,QUEENS,110,1020974,209670,40.7421043,-73.86747433,POINT (-73.86747433 40.7421043),2018-04-30T00:00:00Z,2018
178773384,4/30/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE HISPANIC,2,BROOKLYN,90,1000630,197598,40.70903068,-73.94091974,POINT (-73.94091974 40.70903068),2018-04-30T00:00:00Z,2018
179398124,5/1/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE HISPANIC,0,QUEENS,101,1052623,159672,40.60468352,-73.75376916,POINT (-73.75376916 40.60468352),2018-05-01T00:00:00Z,2018
182334452,5/4/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE,0,BRONX,41,1011916,239310,40.82349116,-73.90004015,POINT (-73.90004015 40.82349116),2018-05-04T00:00:00Z,2018
182611943,5/9/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE HISPANIC,0,STATEN ISLAND,120,961553,171226,40.63663152,-74.08177938,POINT (-74.08177938 40.63663152),2018-05-09T00:00:00Z,2018
182527961,5/9/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE,0,BROOKLYN,94,997599,199947,40.71548321,-73.95184772,POINT (-73.95184772 40.71548321),2018-05-09T00:00:00Z,2018
182572290,5/9/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,0,BRONX,42,1009023,239207,40.82321704,-73.91049335,POINT (-73.91049335 40.82321704),2018-05-09T00:00:00Z,2018
182611938,5/10/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,2,BRONX,40,1009563,236603,40.81606827,-73.90855208,POINT (-73.90855208 40.81606827),2018-05-10T00:00:00Z,2018
182572425,5/10/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE,0,BRONX,49,1027434,251387,40.85657673,-73.84389368,POINT (-73.84389368 40.85657673),2018-05-10T00:00:00Z,2018
182611937,5/11/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,42,1012493,241147,40.82853137,-73.89794763,POINT (-73.89794763 40.82853137),2018-05-11T00:00:00Z,2018
182663008,5/11/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BRONX,40,1009013,236135,40.8147853,-73.91054082,POINT (-73.91054082 40.8147853),2018-05-11T00:00:00Z,2018
182640521,5/12/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,BLACK,0,BRONX,49,1021095,253114,40.86134555,-73.86679928,POINT (-73.86679928 40.86134555),2018-05-12T00:00:00Z,2018
182662911,5/13/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BROOKLYN,90,1001375,195485,40.70322958,-73.93823795,POINT (-73.93823795 40.70322958),2018-05-13T00:00:00Z,2018
182676547,5/13/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,BLACK,2,BROOKLYN,90,1001438,194908,40.70164573,-73.9380122,POINT (-73.9380122 40.70164573),2018-05-13T00:00:00Z,2018
182662910,5/13/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BROOKLYN,90,1001438,194908,40.70164573,-73.9380122,POINT (-73.9380122 40.70164573),2018-05-13T00:00:00Z,2018
182662912,5/13/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BROOKLYN,90,1001438,194908,40.70164573,-73.9380122,POINT (-73.9380122 40.70164573),2018-05-13T00:00:00Z,2018
182791664,5/16/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,70,996055,173313,40.64238111,-73.95746403,POINT (-73.95746403 40.64238111),2018-05-16T00:00:00Z,2018
182926172,5/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,U,BLACK,2,BROOKLYN,81,1001469,191733,40.69293103,-73.93790851,POINT (-73.93790851 40.69293103),2018-05-17T00:00:00Z,2018
182932584,5/20/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BROOKLYN,90,1001020,196400,40.70574172,-73.93951602,POINT (-73.93951602 40.70574172),2018-05-20T00:00:00Z,2018
182926173,5/20/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,BLACK,2,BROOKLYN,90,1001020,196400,40.70574172,-73.93951602,POINT (-73.93951602 40.70574172),2018-05-20T00:00:00Z,2018
182932627,5/21/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK HISPANIC,0,NEW YORK,25,1001479,229653,40.7970119,-73.93777532,POINT (-73.93777532 40.7970119),2018-05-21T00:00:00Z,2018
183096316,5/23/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,WHITE HISPANIC,2,BRONX,40,1009769,236748,40.81646566,-73.90780731,POINT (-73.90780731 40.81646566),2018-05-23T00:00:00Z,2018
183096317,5/23/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BRONX,40,1009769,236748,40.81646566,-73.90780731,POINT (-73.90780731 40.81646566),2018-05-23T00:00:00Z,2018
183054713,5/23/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,F,WHITE,0,BROOKLYN,61,1001013,155664,40.59393028,-73.9396425,POINT (-73.9396425 40.59393028),2018-05-23T00:00:00Z,2018
183253889,5/25/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,83,1007490,190925,40.6906995,-73.91619916,POINT (-73.91619916 40.6906995),2018-05-25T00:00:00Z,2018
183513859,5/25/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,83,1007490,190925,40.6906995,-73.91619916,POINT (-73.91619916 40.6906995),2018-05-25T00:00:00Z,2018
183253888,5/25/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,83,1007490,190925,40.6906995,-73.91619916,POINT (-73.91619916 40.6906995),2018-05-25T00:00:00Z,2018
183301112,5/29/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BRONX,40,1009769,236748,40.81646566,-73.90780731,POINT (-73.90780731 40.81646566),2018-05-29T00:00:00Z,2018
183301044,5/30/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE HISPANIC,0,BRONX,49,1020860,251010,40.85557168,-73.86766034,POINT (-73.86766034 40.85557168),2018-05-30T00:00:00Z,2018
183430696,6/1/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BROOKLYN,79,999569,189806,40.68764535,-73.94476443,POINT (-73.94476443 40.68764535),2018-06-01T00:00:00Z,2018
183430646,6/3/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,NEW YORK,7,987236,198935,40.71271508,-73.98923052,POINT (-73.98923052 40.71271508),2018-06-03T00:00:00Z,2018
183430645,6/3/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,NEW YORK,7,987236,198935,40.71271508,-73.98923052,POINT (-73.98923052 40.71271508),2018-06-03T00:00:00Z,2018
183557453,6/6/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE HISPANIC,0,BRONX,42,1010859,241026,40.82820434,-73.90385243,POINT (-73.90385243 40.82820434),2018-06-06T00:00:00Z,2018
183603228,6/6/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,BLACK,0,BRONX,52,1018324,260004,40.88026761,-73.87678196,POINT (-73.87678196 40.88026761),2018-06-06T00:00:00Z,2018
183603225,6/6/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,BLACK,0,BRONX,52,1018324,260004,40.88026761,-73.87678196,POINT (-73.87678196 40.88026761),2018-06-06T00:00:00Z,2018
183603227,6/6/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK HISPANIC,0,BRONX,52,1018324,260004,40.88026761,-73.87678196,POINT (-73.87678196 40.88026761),2018-06-06T00:00:00Z,2018
183639619,6/7/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BRONX,40,1008022,238063,40.82007984,-73.91411415,POINT (-73.91411415 40.82007984),2018-06-07T00:00:00Z,2018
183603107,6/7/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,0,BRONX,42,1010307,242068,40.83106597,-73.90584298,POINT (-73.90584298 40.83106597),2018-06-07T00:00:00Z,2018
183639618,6/7/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BRONX,40,1008022,238063,40.82007984,-73.91411415,POINT (-73.91411415 40.82007984),2018-06-07T00:00:00Z,2018
183722209,6/11/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BRONX,46,1010247,247771,40.84671922,-73.90603769,POINT (-73.90603769 40.84671922),2018-06-11T00:00:00Z,2018
184404297,6/13/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,<18,M,UNKNOWN,0,BRONX,40,1005659,235529,40.81313076,-73.92265965,POINT (-73.92265965 40.81313076),2018-06-13T00:00:00Z,2018
184012949,6/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,QUEENS,101,1053691,156201,40.59514806,-73.74995867,POINT (-73.74995867 40.59514806),2018-06-17T00:00:00Z,2018
184239766,6/20/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE,0,BROOKLYN,76,984171,185099,40.67473896,-74.00028625,POINT (-74.00028625 40.67473896),2018-06-20T00:00:00Z,2018
184654332,6/27/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BRONX,40,1009769,236748,40.81646566,-73.90780731,POINT (-73.90780731 40.81646566),2018-06-27T00:00:00Z,2018
184630054,6/30/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK HISPANIC,0,BRONX,46,1011536,251248,40.85625866,-73.90136457,POINT (-73.90136457 40.85625866),2018-06-30T00:00:00Z,2018
184629950,6/30/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE HISPANIC,0,QUEENS,103,1042835,197097,40.70747677,-73.78869351,POINT (-73.78869351 40.70747677),2018-06-30T00:00:00Z,2018
184774178,7/3/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,2,BRONX,40,1009769,236748,40.81646566,-73.90780731,POINT (-73.90780731 40.81646566),2018-07-03T00:00:00Z,2018
184827213,7/5/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK HISPANIC,0,BRONX,44,1006857,242197,40.83142954,-73.91830932,POINT (-73.91830932 40.83142954),2018-07-05T00:00:00Z,2018
184891217,7/6/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,0,BRONX,48,1017035,245577,40.84067474,-73.88151384,POINT (-73.88151384 40.84067474),2018-07-06T00:00:00Z,2018
184915663,7/8/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BROOKLYN,70,998189,170560,40.63482161,-73.94978019,POINT (-73.94978019 40.63482161),2018-07-08T00:00:00Z,2018
184922868,7/9/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BROOKLYN,70,995282,177785,40.65465678,-73.9602421,POINT (-73.9602421 40.65465678),2018-07-09T00:00:00Z,2018
184929393,7/9/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE,0,BROOKLYN,76,985022,184994,40.67445073,-73.99721833,POINT (-73.99721833 40.67445073),2018-07-09T00:00:00Z,2018
185106771,7/11/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,106,1038635,185105,40.67458838,-73.80393908,POINT (-73.80393908 40.67458838),2018-07-11T00:00:00Z,2018
185106770,7/11/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,ASIAN / PACIFIC ISLANDER,0,QUEENS,106,1038635,185105,40.67458838,-73.80393908,POINT (-73.80393908 40.67458838),2018-07-11T00:00:00Z,2018
185289890,7/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,BLACK,0,BRONX,48,1013077,251130,40.85592989,-73.89579448,POINT (-73.89579448 40.85592989),2018-07-17T00:00:00Z,2018
185290024,7/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE HISPANIC,0,BRONX,44,1005715,245991,40.84184582,-73.92242388,POINT (-73.92242388 40.84184582),2018-07-17T00:00:00Z,2018
185289916,7/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,BLACK,0,BROOKLYN,76,986654,189004,40.68545698,-73.99133342,POINT (-73.99133342 40.68545698),2018-07-17T00:00:00Z,2018
185289903,7/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,2,BROOKLYN,90,1000852,194727,40.70115004,-73.94012608,POINT (-73.94012608 40.70115004),2018-07-17T00:00:00Z,2018
185289891,7/17/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,BLACK,0,BRONX,44,1003762,243810,40.83586414,-73.92948864,POINT (-73.92948864 40.83586414),2018-07-17T00:00:00Z,2018
185337486,7/18/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,45-64,M,WHITE HISPANIC,0,BROOKLYN,76,984344,185035,40.67456329,-73.99966257,POINT (-73.99966257 40.67456329),2018-07-18T00:00:00Z,2018
185384107,7/18/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,18-24,M,WHITE,0,BROOKLYN,71,999518,183218,40.66956287,-73.94496325,POINT (-73.94496325 40.66956287),2018-07-18T00:00:00Z,2018
185384314,7/18/18,JAYWALKING,4-Apr,Traffic Regs,TRAFFIC REGS,25-44,M,WHITE,0,BROOKLYN,71,999518,183218,40.66956287,-73.94496325,POINT (-73.94496325 40.66956287),2018-07-18T00:00:00Z,2018
